,Default,Housing,Loan,AgeGroup,Balance,Day,Duration,Campaign,Pdays,Previous,Job,MaritalStatus,Education,Contact,Month,Poutcome,Subscribed
27405,1.0,1.0,1.0,2.0,36,21,664,3,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,1
27406,1.0,1.0,1.0,2.0,118,21,383,4,176,10,6.0,1.0,3.0,2.0,11.0,2.0,0
27407,1.0,2.0,1.0,2.0,86,21,78,1,-1,0,1.0,2.0,2.0,2.0,11.0,4.0,0
27408,1.0,2.0,1.0,2.0,418,21,159,1,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27409,1.0,2.0,1.0,2.0,16178,21,297,1,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27410,1.0,1.0,2.0,2.0,0,21,61,2,-1,0,1.0,3.0,3.0,2.0,11.0,4.0,0
27411,1.0,2.0,1.0,2.0,3036,21,104,2,190,1,4.0,1.0,2.0,2.0,11.0,3.0,0
27412,1.0,2.0,2.0,2.0,5129,21,222,6,-1,0,7.0,2.0,2.0,2.0,11.0,4.0,0
27413,1.0,1.0,1.0,2.0,1230,21,7,4,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27414,1.0,2.0,1.0,2.0,5728,21,79,3,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27415,1.0,2.0,2.0,2.0,294,21,527,1,-1,0,6.0,2.0,2.0,2.0,11.0,4.0,0
27416,1.0,2.0,1.0,2.0,3816,21,53,3,-1,0,6.0,2.0,3.0,2.0,11.0,4.0,0
27417,1.0,1.0,1.0,2.0,3367,21,126,1,-1,0,9.0,1.0,1.0,1.0,11.0,4.0,0
27418,1.0,2.0,1.0,2.0,1584,21,661,1,-1,0,1.0,1.0,3.0,1.0,11.0,4.0,0
27419,1.0,2.0,2.0,2.0,1065,21,224,2,175,1,1.0,1.0,3.0,2.0,11.0,2.0,0
27420,1.0,1.0,1.0,2.0,7,21,20,1,-1,0,1.0,2.0,3.0,3.0,11.0,4.0,0
27421,1.0,2.0,2.0,2.0,66,21,59,4,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27422,1.0,2.0,2.0,2.0,72,21,10,7,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27423,1.0,1.0,1.0,2.0,618,21,78,6,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27424,1.0,2.0,1.0,2.0,6438,21,21,7,-1,0,9.0,1.0,2.0,2.0,11.0,4.0,0
27425,1.0,2.0,1.0,2.0,3431,21,55,2,189,1,1.0,1.0,3.0,2.0,11.0,2.0,0
27426,1.0,1.0,1.0,2.0,2403,21,207,1,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27427,1.0,2.0,1.0,2.0,0,21,85,1,198,1,6.0,1.0,4.0,2.0,11.0,2.0,0
27428,1.0,2.0,2.0,2.0,102,21,188,1,-1,0,1.0,1.0,1.0,2.0,11.0,4.0,0
27429,1.0,1.0,1.0,2.0,1434,21,50,2,-1,0,12.0,1.0,2.0,2.0,11.0,4.0,0
27430,1.0,2.0,1.0,2.0,23663,21,103,2,-1,0,10.0,2.0,3.0,2.0,11.0,4.0,0
27431,1.0,2.0,1.0,2.0,2352,21,757,2,-1,0,2.0,3.0,2.0,2.0,11.0,4.0,0
27432,1.0,1.0,1.0,2.0,0,21,624,1,-1,0,1.0,1.0,2.0,2.0,11.0,4.0,0
27433,1.0,1.0,1.0,2.0,5010,21,570,4,-1,0,5.0,1.0,1.0,2.0,11.0,4.0,0
27434,1.0,2.0,1.0,2.0,4025,21,139,2,129,4,1.0,1.0,2.0,2.0,11.0,2.0,0
27435,1.0,2.0,1.0,2.0,7708,21,157,5,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27436,1.0,1.0,1.0,2.0,22520,21,579,9,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,1
27437,1.0,2.0,1.0,2.0,4,21,58,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27438,1.0,2.0,1.0,2.0,0,21,328,6,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27439,1.0,1.0,1.0,2.0,874,21,366,3,101,6,1.0,3.0,3.0,2.0,11.0,1.0,0
27440,1.0,1.0,1.0,2.0,3285,21,1555,2,-1,0,9.0,1.0,1.0,2.0,11.0,4.0,1
27441,1.0,1.0,1.0,2.0,7724,21,373,3,-1,0,9.0,2.0,1.0,2.0,11.0,4.0,1
27442,1.0,2.0,1.0,2.0,2120,21,150,4,-1,0,4.0,1.0,1.0,2.0,11.0,4.0,0
27443,1.0,1.0,1.0,2.0,111,21,504,2,93,2,12.0,1.0,2.0,2.0,11.0,2.0,1
27444,1.0,2.0,1.0,2.0,1751,21,146,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27445,1.0,1.0,1.0,2.0,4969,21,655,2,-1,0,10.0,3.0,2.0,2.0,11.0,4.0,0
27446,1.0,1.0,1.0,2.0,201,21,69,2,-1,0,2.0,1.0,1.0,2.0,11.0,4.0,0
27447,1.0,2.0,1.0,2.0,1539,21,139,6,130,3,4.0,1.0,2.0,2.0,11.0,2.0,0
27448,1.0,2.0,1.0,2.0,144,21,51,2,140,11,6.0,2.0,2.0,2.0,11.0,2.0,0
27449,1.0,1.0,1.0,2.0,10054,21,175,3,100,6,4.0,1.0,2.0,2.0,11.0,2.0,0
27450,1.0,2.0,1.0,2.0,28,21,85,3,-1,0,4.0,1.0,1.0,1.0,11.0,4.0,0
27451,1.0,1.0,1.0,2.0,3163,21,128,3,-1,0,6.0,3.0,2.0,2.0,11.0,4.0,0
27452,1.0,1.0,1.0,2.0,2731,21,11,7,-1,0,12.0,2.0,3.0,2.0,11.0,4.0,0
27453,1.0,2.0,1.0,2.0,4746,21,237,2,182,3,2.0,1.0,4.0,2.0,11.0,2.0,0
27454,1.0,1.0,2.0,2.0,1580,21,82,5,155,1,5.0,3.0,2.0,2.0,11.0,1.0,0
27455,1.0,2.0,1.0,2.0,4713,21,33,1,-1,0,7.0,1.0,1.0,1.0,11.0,4.0,0
27456,1.0,1.0,2.0,2.0,-692,21,52,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27457,1.0,1.0,2.0,2.0,74,21,289,3,-1,0,9.0,1.0,2.0,2.0,11.0,4.0,0
27458,1.0,2.0,1.0,2.0,0,21,43,1,185,2,7.0,1.0,2.0,2.0,11.0,2.0,0
27459,1.0,1.0,1.0,2.0,2951,21,101,3,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27460,1.0,1.0,1.0,2.0,9634,21,402,4,101,5,1.0,2.0,3.0,2.0,11.0,2.0,0
27461,1.0,2.0,1.0,2.0,13901,21,59,1,-1,0,1.0,1.0,1.0,2.0,11.0,4.0,0
27462,1.0,2.0,1.0,2.0,73,21,158,1,135,1,3.0,1.0,4.0,2.0,11.0,2.0,0
27463,1.0,1.0,1.0,2.0,14522,21,221,7,-1,0,8.0,1.0,3.0,2.0,11.0,4.0,0
27464,1.0,1.0,1.0,2.0,3169,21,39,1,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27465,1.0,2.0,1.0,2.0,29397,21,166,1,-1,0,3.0,1.0,1.0,2.0,11.0,4.0,0
27466,1.0,2.0,1.0,2.0,40,21,73,1,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27467,1.0,2.0,1.0,2.0,1006,21,89,2,-1,0,8.0,1.0,2.0,2.0,11.0,4.0,0
27468,1.0,1.0,1.0,2.0,2693,21,140,1,-1,0,1.0,1.0,2.0,2.0,11.0,4.0,0
27469,1.0,2.0,1.0,2.0,17924,21,608,3,-1,0,8.0,2.0,3.0,2.0,11.0,4.0,0
27470,2.0,1.0,1.0,2.0,29,21,240,3,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27471,1.0,1.0,1.0,2.0,407,21,98,1,-1,0,2.0,3.0,2.0,2.0,11.0,4.0,0
27472,1.0,2.0,2.0,2.0,0,21,173,1,192,1,7.0,3.0,2.0,2.0,11.0,2.0,0
27473,1.0,1.0,1.0,2.0,4123,21,584,2,-1,0,1.0,1.0,4.0,2.0,11.0,4.0,0
27474,1.0,1.0,1.0,2.0,-67,21,137,2,-1,0,6.0,3.0,2.0,2.0,11.0,4.0,0
27475,1.0,2.0,1.0,2.0,540,21,379,2,-1,0,6.0,2.0,2.0,2.0,11.0,4.0,0
27476,1.0,2.0,1.0,2.0,892,21,177,2,184,1,6.0,2.0,2.0,2.0,11.0,2.0,0
27477,1.0,1.0,1.0,2.0,912,21,1036,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27478,1.0,2.0,1.0,2.0,50,21,675,4,171,4,1.0,3.0,3.0,2.0,11.0,2.0,0
27479,1.0,2.0,1.0,2.0,16236,21,139,3,-1,0,1.0,1.0,2.0,2.0,11.0,4.0,0
27480,1.0,1.0,1.0,2.0,3283,21,377,1,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27481,1.0,1.0,1.0,2.0,307,21,86,2,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27482,1.0,1.0,1.0,2.0,186,21,92,2,-1,0,8.0,2.0,2.0,2.0,11.0,4.0,0
27483,1.0,1.0,1.0,2.0,492,21,181,2,-1,0,10.0,3.0,1.0,1.0,11.0,4.0,0
27484,1.0,1.0,2.0,2.0,105,21,197,2,157,4,7.0,2.0,2.0,2.0,11.0,2.0,0
27485,1.0,2.0,1.0,2.0,490,21,394,5,179,2,7.0,1.0,2.0,2.0,11.0,3.0,0
27486,1.0,1.0,1.0,2.0,386,21,65,4,-1,0,3.0,3.0,3.0,2.0,11.0,4.0,0
27487,1.0,2.0,1.0,2.0,0,21,8,6,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27488,1.0,2.0,1.0,2.0,752,21,82,4,191,1,6.0,1.0,2.0,2.0,11.0,2.0,0
27489,1.0,2.0,1.0,2.0,6385,21,70,2,-1,0,8.0,3.0,3.0,2.0,11.0,4.0,0
27490,1.0,2.0,1.0,2.0,1394,21,519,1,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27491,1.0,2.0,1.0,2.0,376,21,61,4,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27492,1.0,1.0,1.0,2.0,566,21,46,7,-1,0,2.0,3.0,2.0,2.0,11.0,4.0,0
27493,1.0,2.0,1.0,2.0,1200,21,163,2,156,8,6.0,2.0,2.0,2.0,11.0,2.0,0
27494,1.0,1.0,1.0,2.0,254,21,292,3,-1,0,8.0,1.0,2.0,2.0,11.0,4.0,0
27495,1.0,1.0,1.0,2.0,2640,21,314,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,1
27496,1.0,1.0,2.0,2.0,410,21,162,5,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27497,1.0,1.0,1.0,2.0,2343,21,39,9,-1,0,1.0,2.0,3.0,1.0,11.0,4.0,0
27498,1.0,1.0,1.0,2.0,863,21,360,2,-1,0,2.0,1.0,4.0,2.0,11.0,4.0,0
27499,1.0,1.0,1.0,2.0,207,21,230,3,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27500,1.0,1.0,1.0,2.0,5195,21,25,3,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27501,1.0,2.0,1.0,2.0,1934,21,162,2,-1,0,11.0,2.0,2.0,2.0,11.0,4.0,0
27502,1.0,1.0,1.0,2.0,1973,21,155,2,-1,0,6.0,1.0,2.0,2.0,11.0,4.0,0
27503,1.0,2.0,1.0,2.0,4793,21,61,3,168,2,4.0,1.0,1.0,1.0,11.0,2.0,0
27504,1.0,2.0,2.0,2.0,0,21,32,2,116,3,4.0,1.0,1.0,2.0,11.0,3.0,0
27505,1.0,1.0,1.0,2.0,731,21,251,2,-1,0,8.0,2.0,2.0,2.0,11.0,4.0,0
27506,1.0,2.0,1.0,2.0,302,21,22,2,154,4,2.0,2.0,3.0,2.0,11.0,2.0,0
27507,1.0,1.0,1.0,2.0,1050,21,58,2,-1,0,8.0,1.0,3.0,2.0,11.0,4.0,0
27508,1.0,2.0,1.0,2.0,2045,21,281,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27509,1.0,2.0,1.0,2.0,318,21,36,2,-1,0,3.0,2.0,2.0,2.0,11.0,4.0,0
27510,1.0,2.0,1.0,2.0,2856,21,165,2,-1,0,3.0,2.0,3.0,2.0,11.0,4.0,0
27511,1.0,2.0,2.0,2.0,2125,21,285,3,116,4,2.0,1.0,2.0,2.0,11.0,2.0,0
27512,1.0,1.0,1.0,2.0,2734,21,459,3,-1,0,2.0,2.0,2.0,2.0,11.0,4.0,1
27513,1.0,1.0,1.0,2.0,1047,21,98,5,-1,0,5.0,1.0,2.0,2.0,11.0,4.0,0
27514,1.0,2.0,1.0,2.0,3463,21,29,4,-1,0,4.0,1.0,2.0,1.0,11.0,4.0,0
27515,1.0,2.0,1.0,2.0,1167,21,1540,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,1
27516,1.0,2.0,2.0,2.0,7641,21,39,10,-1,0,3.0,2.0,3.0,2.0,11.0,4.0,0
27517,1.0,2.0,1.0,2.0,0,21,544,2,-1,0,3.0,2.0,2.0,1.0,11.0,4.0,0
27518,1.0,1.0,1.0,2.0,3436,21,663,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,1
27519,1.0,2.0,1.0,2.0,8131,21,173,4,175,1,9.0,1.0,2.0,2.0,11.0,2.0,0
27520,1.0,2.0,1.0,2.0,714,21,122,3,193,4,3.0,2.0,3.0,2.0,11.0,2.0,0
27521,1.0,1.0,1.0,2.0,5641,21,695,3,-1,0,4.0,2.0,1.0,2.0,11.0,4.0,0
27522,1.0,2.0,1.0,2.0,44,21,88,2,-1,0,2.0,1.0,3.0,2.0,11.0,4.0,0
27523,1.0,2.0,1.0,2.0,634,21,369,2,-1,0,8.0,1.0,3.0,2.0,11.0,4.0,0
27524,1.0,2.0,1.0,2.0,392,21,148,2,-1,0,2.0,2.0,3.0,2.0,11.0,4.0,0
27525,1.0,2.0,1.0,2.0,1937,21,64,3,-1,0,4.0,1.0,1.0,1.0,11.0,4.0,0
27526,1.0,1.0,1.0,2.0,3534,21,216,4,-1,0,1.0,1.0,4.0,2.0,11.0,4.0,0
27527,1.0,2.0,1.0,2.0,0,21,219,2,-1,0,4.0,3.0,1.0,2.0,11.0,4.0,0
27528,1.0,2.0,2.0,2.0,15,21,90,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27529,1.0,2.0,1.0,2.0,1615,21,164,3,-1,0,1.0,2.0,2.0,2.0,11.0,4.0,0
27530,1.0,2.0,1.0,2.0,973,21,156,2,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27531,1.0,2.0,1.0,2.0,9898,21,147,3,-1,0,4.0,3.0,2.0,2.0,11.0,4.0,0
27532,1.0,2.0,1.0,2.0,0,21,681,4,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,1
27533,1.0,1.0,1.0,2.0,1320,21,129,2,-1,0,6.0,3.0,2.0,2.0,11.0,4.0,0
27534,1.0,2.0,2.0,2.0,8017,21,169,2,-1,0,8.0,3.0,3.0,2.0,11.0,4.0,0
27535,1.0,1.0,1.0,2.0,4493,21,268,3,-1,0,6.0,1.0,2.0,2.0,11.0,4.0,0
27536,1.0,2.0,1.0,2.0,738,21,585,4,191,4,6.0,3.0,2.0,2.0,11.0,2.0,0
27537,1.0,2.0,1.0,2.0,2644,21,36,2,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27538,1.0,1.0,1.0,2.0,763,21,129,4,-1,0,3.0,1.0,3.0,2.0,11.0,4.0,0
27539,1.0,2.0,1.0,2.0,686,21,888,3,-1,0,4.0,1.0,1.0,2.0,11.0,4.0,0
27540,1.0,2.0,1.0,2.0,6158,21,14,9,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27541,1.0,1.0,2.0,2.0,3636,21,808,2,-1,0,6.0,3.0,2.0,2.0,11.0,4.0,1
27542,2.0,1.0,2.0,2.0,0,21,305,6,-1,0,6.0,2.0,2.0,2.0,11.0,4.0,0
27543,1.0,2.0,1.0,2.0,4847,21,18,4,106,2,1.0,2.0,3.0,2.0,11.0,3.0,0
27544,1.0,1.0,1.0,2.0,1928,21,87,4,-1,0,1.0,1.0,2.0,2.0,11.0,4.0,0
27545,1.0,2.0,1.0,2.0,477,21,77,5,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27546,1.0,2.0,1.0,2.0,1637,21,107,4,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27547,1.0,2.0,1.0,2.0,2466,21,132,2,-1,0,2.0,2.0,2.0,2.0,11.0,4.0,0
27548,1.0,2.0,1.0,2.0,5711,21,382,3,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27549,1.0,2.0,1.0,2.0,363,21,39,4,182,3,2.0,2.0,2.0,2.0,11.0,2.0,0
27550,1.0,1.0,1.0,2.0,36221,21,13,2,-1,0,9.0,1.0,2.0,2.0,11.0,4.0,0
27551,1.0,2.0,1.0,2.0,3288,21,775,3,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,1
27552,1.0,1.0,1.0,2.0,1241,21,48,7,154,5,10.0,3.0,3.0,2.0,11.0,2.0,0
27553,1.0,1.0,1.0,2.0,1602,21,1032,10,115,3,1.0,1.0,3.0,2.0,11.0,2.0,0
27554,1.0,1.0,1.0,2.0,354,21,278,2,-1,0,2.0,2.0,4.0,2.0,11.0,4.0,0
27555,1.0,2.0,1.0,2.0,2633,21,705,6,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,1
27556,1.0,2.0,2.0,2.0,-367,21,225,3,-1,0,4.0,2.0,2.0,2.0,11.0,4.0,0
27557,1.0,1.0,1.0,2.0,396,21,64,2,100,5,1.0,1.0,3.0,2.0,11.0,2.0,0
27558,1.0,2.0,1.0,2.0,807,21,634,4,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27559,1.0,1.0,1.0,2.0,580,21,965,2,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,1
27560,1.0,2.0,1.0,2.0,4418,21,855,3,-1,0,8.0,3.0,3.0,2.0,11.0,4.0,0
27561,1.0,2.0,1.0,2.0,558,21,258,2,93,3,2.0,3.0,2.0,2.0,11.0,2.0,0
27562,1.0,2.0,1.0,2.0,524,21,484,4,-1,0,8.0,1.0,2.0,2.0,11.0,4.0,0
27563,1.0,2.0,2.0,2.0,477,21,229,2,-1,0,4.0,1.0,1.0,2.0,11.0,4.0,0
27564,1.0,2.0,2.0,2.0,0,21,330,2,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27565,1.0,2.0,1.0,2.0,6673,21,41,4,-1,0,2.0,1.0,3.0,2.0,11.0,4.0,0
27566,1.0,1.0,1.0,2.0,2380,21,95,3,-1,0,4.0,2.0,2.0,2.0,11.0,4.0,0
27567,1.0,1.0,1.0,2.0,149,21,1222,2,-1,0,1.0,1.0,2.0,2.0,11.0,4.0,1
27568,1.0,2.0,1.0,2.0,2085,21,639,2,93,4,1.0,2.0,3.0,2.0,11.0,2.0,0
27569,1.0,2.0,1.0,2.0,5423,21,75,3,-1,0,4.0,1.0,3.0,2.0,11.0,4.0,0
27570,1.0,1.0,1.0,2.0,2147,21,123,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27571,1.0,2.0,1.0,2.0,2767,21,711,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27572,1.0,2.0,1.0,2.0,119,21,271,2,-1,0,4.0,1.0,1.0,2.0,11.0,4.0,0
27573,1.0,1.0,1.0,2.0,6503,21,178,5,-1,0,1.0,2.0,3.0,1.0,11.0,4.0,0
27574,1.0,1.0,1.0,2.0,4329,21,534,2,-1,0,7.0,3.0,2.0,2.0,11.0,4.0,1
27575,1.0,2.0,1.0,2.0,2929,21,432,2,184,1,4.0,1.0,1.0,2.0,11.0,3.0,0
27576,1.0,1.0,1.0,2.0,1000,21,104,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27577,1.0,2.0,1.0,2.0,1114,21,1195,2,175,1,1.0,1.0,3.0,2.0,11.0,3.0,0
27578,1.0,1.0,2.0,2.0,1738,21,168,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27579,1.0,1.0,1.0,2.0,3072,21,229,3,-1,0,8.0,1.0,3.0,2.0,11.0,4.0,0
27580,1.0,1.0,2.0,2.0,764,21,127,3,-1,0,1.0,3.0,2.0,2.0,11.0,4.0,0
27581,1.0,2.0,1.0,2.0,744,21,59,3,-1,0,4.0,3.0,2.0,2.0,11.0,4.0,0
27582,1.0,1.0,2.0,2.0,934,21,158,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27583,1.0,2.0,1.0,2.0,12704,21,246,2,-1,0,6.0,2.0,3.0,2.0,11.0,4.0,0
27584,1.0,2.0,1.0,2.0,83,21,70,2,-1,0,3.0,1.0,3.0,2.0,11.0,4.0,0
27585,1.0,2.0,1.0,2.0,731,21,378,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27586,1.0,2.0,2.0,2.0,44,21,244,2,-1,0,2.0,3.0,2.0,2.0,11.0,4.0,0
27587,1.0,1.0,1.0,2.0,5,21,140,3,-1,0,3.0,2.0,1.0,2.0,11.0,4.0,0
27588,1.0,1.0,1.0,2.0,967,21,210,3,-1,0,2.0,2.0,3.0,2.0,11.0,4.0,0
27589,1.0,2.0,1.0,2.0,1834,21,11,2,-1,0,6.0,2.0,2.0,2.0,11.0,4.0,0
27590,2.0,2.0,1.0,2.0,-158,21,214,2,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27591,1.0,2.0,1.0,2.0,817,21,208,3,91,4,2.0,1.0,2.0,2.0,11.0,2.0,0
27592,1.0,2.0,1.0,2.0,877,21,12,3,177,6,6.0,2.0,2.0,2.0,11.0,2.0,0
27593,1.0,1.0,1.0,2.0,133,21,358,3,-1,0,7.0,1.0,2.0,2.0,11.0,4.0,0
27594,1.0,1.0,1.0,2.0,4312,21,407,4,182,2,10.0,3.0,3.0,2.0,11.0,3.0,0
27595,2.0,1.0,1.0,2.0,86,21,64,5,-1,0,5.0,2.0,2.0,2.0,11.0,4.0,0
27596,1.0,2.0,2.0,2.0,2246,21,197,2,99,2,4.0,1.0,2.0,2.0,11.0,3.0,0
27597,1.0,1.0,1.0,2.0,7482,21,126,2,-1,0,7.0,1.0,4.0,2.0,11.0,4.0,0
27598,1.0,2.0,1.0,2.0,538,21,109,2,193,4,1.0,3.0,3.0,2.0,11.0,2.0,0
27599,1.0,1.0,2.0,2.0,1171,21,205,2,-1,0,3.0,1.0,2.0,2.0,11.0,4.0,0
27600,1.0,1.0,1.0,2.0,2388,21,570,2,-1,0,10.0,1.0,1.0,2.0,11.0,4.0,0
27601,1.0,2.0,1.0,2.0,473,21,127,2,176,2,4.0,1.0,2.0,2.0,11.0,3.0,0
27602,1.0,1.0,2.0,2.0,22125,21,331,2,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,1
27603,1.0,1.0,1.0,2.0,761,21,307,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27604,1.0,2.0,1.0,2.0,1407,21,14,7,-1,0,4.0,1.0,2.0,2.0,11.0,4.0,0
27605,1.0,2.0,1.0,2.0,4374,21,163,2,113,3,1.0,1.0,3.0,2.0,11.0,2.0,0
27606,1.0,1.0,1.0,2.0,15120,21,27,3,108,3,2.0,1.0,2.0,2.0,11.0,3.0,0
27607,1.0,1.0,2.0,2.0,2309,21,13,2,-1,0,3.0,1.0,3.0,2.0,11.0,4.0,0
27608,1.0,1.0,1.0,2.0,1257,21,64,6,-1,0,1.0,1.0,4.0,2.0,11.0,4.0,0
27609,1.0,2.0,2.0,2.0,-571,21,136,2,179,4,4.0,1.0,1.0,1.0,11.0,2.0,0
27610,1.0,2.0,2.0,2.0,15423,21,170,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27611,1.0,1.0,1.0,2.0,1546,21,171,2,-1,0,1.0,1.0,2.0,1.0,11.0,4.0,0
27612,1.0,1.0,1.0,2.0,1785,21,136,2,-1,0,1.0,2.0,2.0,2.0,11.0,4.0,0
27613,1.0,2.0,1.0,2.0,1820,21,25,3,-1,0,4.0,1.0,1.0,1.0,11.0,4.0,0
27614,1.0,2.0,1.0,2.0,1903,21,337,2,182,3,4.0,1.0,1.0,2.0,11.0,2.0,0
27615,1.0,2.0,1.0,2.0,22569,21,72,4,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27616,1.0,2.0,2.0,2.0,0,21,158,7,-1,0,10.0,3.0,1.0,2.0,11.0,4.0,0
27617,1.0,2.0,1.0,2.0,0,21,139,2,-1,0,6.0,2.0,2.0,2.0,11.0,4.0,0
27618,1.0,2.0,2.0,2.0,1036,21,82,2,-1,0,8.0,1.0,3.0,2.0,11.0,4.0,0
27619,1.0,1.0,1.0,2.0,3821,21,201,5,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
27620,1.0,2.0,2.0,2.0,3140,21,7,5,-1,0,3.0,1.0,2.0,2.0,11.0,4.0,0
27621,1.0,2.0,1.0,2.0,362,21,15,2,-1,0,2.0,2.0,3.0,2.0,11.0,4.0,0
27622,1.0,2.0,1.0,2.0,1322,21,14,8,185,1,4.0,1.0,1.0,2.0,11.0,3.0,0
27623,1.0,2.0,1.0,2.0,392,21,391,2,127,2,4.0,1.0,2.0,2.0,11.0,2.0,0
27624,1.0,1.0,2.0,2.0,344,21,21,7,141,9,7.0,2.0,2.0,2.0,11.0,3.0,0
27625,1.0,1.0,1.0,2.0,6695,21,129,3,-1,0,6.0,1.0,2.0,1.0,11.0,4.0,0
27626,1.0,2.0,1.0,2.0,3181,21,118,2,176,7,7.0,1.0,2.0,2.0,11.0,2.0,0
27627,1.0,1.0,1.0,2.0,368,21,149,2,-1,0,8.0,2.0,3.0,2.0,11.0,4.0,0
27628,1.0,2.0,1.0,2.0,1183,21,21,3,185,2,2.0,2.0,2.0,2.0,11.0,2.0,0
27629,1.0,2.0,1.0,2.0,4809,21,223,2,186,3,9.0,1.0,3.0,2.0,11.0,3.0,0
27630,1.0,1.0,1.0,2.0,5996,21,345,2,-1,0,2.0,1.0,2.0,1.0,11.0,4.0,0
27631,1.0,2.0,2.0,2.0,0,21,211,7,94,8,1.0,3.0,3.0,2.0,11.0,2.0,0
27632,1.0,2.0,1.0,2.0,5907,21,6,5,-1,0,7.0,2.0,1.0,2.0,11.0,4.0,0
27633,1.0,2.0,1.0,2.0,2618,21,73,2,-1,0,7.0,1.0,1.0,2.0,11.0,4.0,0
27634,1.0,2.0,1.0,2.0,484,21,321,3,127,3,8.0,3.0,2.0,2.0,11.0,2.0,0
27635,1.0,2.0,1.0,2.0,4063,21,110,2,-1,0,1.0,1.0,3.0,2.0,11.0,4.0,0
27636,1.0,2.0,1.0,2.0,2283,21,170,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27637,1.0,1.0,2.0,2.0,0,21,56,2,-1,0,3.0,1.0,2.0,2.0,11.0,4.0,0
27638,1.0,1.0,1.0,2.0,0,21,281,2,191,2,4.0,1.0,1.0,2.0,11.0,2.0,0
27639,1.0,2.0,1.0,2.0,714,21,328,4,113,27,1.0,1.0,3.0,2.0,11.0,2.0,0
27640,1.0,1.0,2.0,2.0,3451,21,125,2,-1,0,4.0,1.0,1.0,2.0,11.0,4.0,0
27641,1.0,1.0,2.0,2.0,282,21,48,2,-1,0,2.0,1.0,2.0,2.0,11.0,4.0,0
27642,1.0,1.0,1.0,2.0,339,21,6,6,-1,0,1.0,2.0,3.0,2.0,11.0,4.0,0
